"interview_id","company","source","type","text","date","time","salary_range","level","duration","topics","complexity","question_number","sender"
"07 Точка Маркетплейсы_2024-07-17_md_7_12_d233a7a6","07 Точка Маркетплейсы","markdown","question","Как правильно анимировать элемент, чтобы не ""угробить"" производительность?","2024-07-17","","","","98.2","CSS, performance, animations","","13",""
"07 Точка Маркетплейсы_2024-07-17_md_7_13_3ea1936f","07 Точка Маркетплейсы","markdown","question","Какие CSS-свойства можно анимировать без потери производительности?","2024-07-17","","","","98.2","CSS, performance","","14",""
"07 Точка Маркетплейсы_2024-07-17_md_7_14_55268833","07 Точка Маркетплейсы","markdown","question","Как избежать блокировки загрузки страницы из-за ""жирного"" скрипта? Где нужно размещать скрипты?","2024-07-17","","","","98.2","JS, Browser","","15",""
"07 Точка Маркетплейсы_2024-07-17_md_7_15_b1cd2d6a","07 Точка Маркетплейсы","markdown","question","Чем отличаются атрибуты async и defer у скриптов? Как они влияют на порядок выполнения?","2024-07-17","","","","98.2","JS, Browser","","16",""
"07 Точка Маркетплейсы_2024-07-17_md_7_16_c50f114b","07 Точка Маркетплейсы","markdown","question","Что будет, если много async или defer скриптов прописать подряд?","2024-07-17","","","","98.2","JS, Browser","","17",""
"07 Точка Маркетплейсы_2024-07-17_md_7_17_b93d3374","07 Точка Маркетплейсы","markdown","code","Почему при использовании var в цикле с setTimeout выводятся одинаковые значения?","2024-07-17","","","","98.2","JS, async, closure","","18",""
"07 Точка Маркетплейсы_2024-07-17_md_7_18_1bd251d5","07 Точка Маркетплейсы","markdown","question","Почему setTimeout с нулевой задержкой все равно откладывается?","2024-07-17","","","","98.2","JS, event loop","","19",""
"07 Точка Маркетплейсы_2024-07-17_md_7_19_42dbea7f","07 Точка Маркетплейсы","markdown","question","Чем отличаются макро- и микрозадачи в event loop?","2024-07-17","","","","98.2","JS, async, event loop","","20",""
"07 Точка Маркетплейсы_2024-07-17_md_7_20_5e16a5a7","07 Точка Маркетплейсы","markdown","task","Как решить проблему с замыканием в цикле при использовании setTimeout?","2024-07-17","","","","98.2","JS, async, closure","","21",""
"07 Точка Маркетплейсы_2024-07-17_md_7_21_30d50e72","07 Точка Маркетплейсы","markdown","code","Почему замена var на let не всегда решает проблему с замыканиями?","2024-07-17","","","","98.2","JS, async, closure","","22",""
"07 Точка Маркетплейсы_2024-07-17_md_7_22_d478f4ff","07 Точка Маркетплейсы","markdown","question","Как работает передача параметров по ссылке и по значению в JS?","2024-07-17","","","","98.2","JS","","23",""
"07 Точка Маркетплейсы_2024-07-17_md_7_23_c30839b1","07 Точка Маркетплейсы","markdown","question","Что произойдет с переменными при передаче объекта в функцию и его изменении?","2024-07-17","","","","98.2","JS","","24",""
"07 Точка Маркетплейсы_2024-07-17_md_7_24_8b2593ee","07 Точка Маркетплейсы","markdown","question","Что не работает в данном React-коде обновления первого элемента?","2024-07-17","","","","98.2","React","","25",""
"07 Точка Маркетплейсы_2024-07-17_md_7_25_744b4b0a","07 Точка Маркетплейсы","markdown","question","Почему кнопка в данном React-компоненте не обновляет состояние?","2024-07-17","","","","98.2","React, state","","26",""
"07 Точка Маркетплейсы_2024-07-17_md_7_26_41546b68","07 Точка Маркетплейсы","markdown","question","Как правильно обновлять state в React, чтобы компонент перерисовался?","2024-07-17","","","","98.2","React, state","","27",""
"07 Точка Маркетплейсы_2024-07-17_md_7_27_b1a67039","07 Точка Маркетплейсы","markdown","question","Что не так с использованием ключей (key) в списках React?","2024-07-17","","","","98.2","React","","28",""
"07 Точка Маркетплейсы_2024-07-17_md_7_28_cbfdb76c","07 Точка Маркетплейсы","markdown","question","Для чего React используется и чем отличается от фреймворка?","2024-07-17","","","","98.2","React","","29",""
"07 Точка Маркетплейсы_2024-07-17_md_7_29_dda85741","07 Точка Маркетплейсы","markdown","question","Какие особенности хуков в React? Где их можно и нельзя использовать?","2024-07-17","","","","98.2","React, hooks","","30",""
"07 Точка Маркетплейсы_2024-07-17_md_7_30_45e51399","07 Точка Маркетплейсы","markdown","question","Что такое контекст в React и зачем он нужен?","2024-07-17","","","","98.2","React, context","","31",""
"07 Точка Маркетплейсы_2024-07-17_md_7_31_e16c699f","07 Точка Маркетплейсы","markdown","question","В чём разница между библиотекой и фреймворком?","2024-07-17","","","","98.2","Общие понятия","","32",""
"07 Точка Маркетплейсы_2024-07-17_md_7_32_52432ad7","07 Точка Маркетплейсы","markdown","question","Какие преимущества даёт типизация в TypeScript по сравнению с JavaScript?","2024-07-17","","","","98.2","TypeScript","","33",""
"07 Точка Маркетплейсы_2024-07-17_md_7_33_8854832e","07 Точка Маркетплейсы","markdown","question","Что такое дженерики в TypeScript и для чего они используются?","2024-07-17","","","","98.2","TypeScript","","34",""
"07 Точка Маркетплейсы_2024-07-17_md_7_34_7f126fd2","07 Точка Маркетплейсы","markdown","question","Почему проекты на TypeScript пишутся дольше? Есть ли оправдание для этого?","2024-07-17","","","","98.2","TypeScript","","35",""
"07 Точка Маркетплейсы_2024-07-17_md_7_35_c13b26ea","07 Точка Маркетплейсы","markdown","question","Как происходит оценка задач в вашей команде? Какие сроки и подходы используются?","2024-07-17","","","","98.2","Процессы разработки","","36",""
